"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"438",334848,"Fmaj","Fmaj","IV","IV","Gdom7","Amin","Cmaj7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"439",340992,"Dmin7","Dmin7","ii7","ii","Fmaj","Gdom7","Amin","Cmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"440",344064,"Amin","Amin","vi","vi","Dmin7","Fmaj","Gdom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"441",348672,"Cdom7","Cdom7","V7/IV","V/IV","Amin","Dmin7","Fmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"442",350208,"Cdom7","Cdom7","V7/IV","V/IV","Cdom7","Amin","Dmin7","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"443",408576,"Cmaj","Cmaj","I","I","Cdom7","Cdom7","Amin","Dmin7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"444",23040,"Amin","Amin","vi","vi","Cmaj","Cdom7","Cdom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"445",67584,"Cmaj","Cmaj","I","I","Amin","Cmaj","Cdom7","Cdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"446",276096,"Cmaj7","Cmaj7","IM7","I","Cmaj","Amin","Cmaj","Cdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"447",281856,"Ddom7","Ddom7","V7/V","V/V","Cmaj7","Cmaj","Amin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"448",44544,"Gdom7","Gdom7","V7","V","Ddom7","Cmaj7","Cmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"449",45312,"Gdom7","Gdom7","V7","V","Gdom7","Ddom7","Cmaj7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"450",73728,"Cmaj","Cmaj","I","I","Gdom7","Gdom7","Ddom7","Cmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"451",75264,"Cmaj","Cmaj","I","I","Cmaj","Gdom7","Gdom7","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"452",76032,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Gdom7","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"453",97920,"Dmin","Dmin","ii","ii","Cmaj","Cmaj","Cmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"454",98688,"Dmin","Dmin","ii","ii","Dmin","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"455",140544,"Dmaj","Dmaj","V/V","V/V","Dmin","Dmin","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"456",229632,"Fmaj","Fmaj","IV","IV","Dmaj","Dmin","Dmin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"457",231168,"Fmaj","Fmaj","IV","IV","Fmaj","Dmaj","Dmin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"458",405504,"Fmin","Fmin","iv","iv","Fmaj","Fmaj","Dmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"459",3072,"Cmaj","Cmaj","I","I","Fmin","Fmaj","Fmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"460",3840,"Bdim","Bdim","viiº","viiº","Cmaj","Fmin","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"461",4608,"Cmaj","Cmaj","I","I","Bdim","Cmaj","Fmin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"462",5376,"Cmaj","Cmaj","I","I","Cmaj","Bdim","Cmaj","Fmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"463",6144,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Bdim","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"464",6912,"Cmaj","Cmaj","I","I","Fmaj","Cmaj","Cmaj","Bdim","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"465",7680,"Fmaj","Fmaj","IV","IV","Cmaj","Fmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"466",8448,"Gmaj","Gmaj","V","V","Fmaj","Cmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"467",9216,"Cmaj","Cmaj","I","I","Gmaj","Fmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"468",15360,"Cmaj","Cmaj","I","I","Cmaj","Gmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"469",16128,"Bdim","Bdim","viiº","viiº","Cmaj","Cmaj","Gmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"470",16896,"Cmaj","Cmaj","I","I","Bdim","Cmaj","Cmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"471",19200,"Bdim","Bdim","viiº","viiº","Cmaj","Bdim","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"472",19968,"Cmaj","Cmaj","I","I","Bdim","Cmaj","Bdim","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"473",20736,"Amin","Amin","vi","vi","Cmaj","Bdim","Cmaj","Bdim","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"474",21504,"Dmaj","Dmaj","V/V","V/V","Amin","Cmaj","Bdim","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"475",27648,"Gmaj","Gmaj","V","V","Dmaj","Amin","Cmaj","Bdim","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"476",29952,"Gmaj","Gmaj","V","V","Gmaj","Dmaj","Amin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"477",31488,"Dmin","Dmin","ii","ii","Gmaj","Gmaj","Dmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"478",33792,"Amin","Amin","vi","vi","Dmin","Gmaj","Gmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"479",34560,"Emaj","Emaj","III","III","Amin","Dmin","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"480",35328,"Amin","Amin","vi","vi","Emaj","Amin","Dmin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"481",36096,"Emin","Emin","iii","iii","Amin","Emaj","Amin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"482",36864,"Fmaj","Fmaj","IV","IV","Emin","Amin","Emaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"483",46080,"Cmaj","Cmaj","I","I","Fmaj","Emin","Amin","Emaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"484",46848,"Dmin","Dmin","ii","ii","Cmaj","Fmaj","Emin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"485",47616,"Cmaj","Cmaj","I","I","Dmin","Cmaj","Fmaj","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"486",49920,"Dmin","Dmin","ii","ii","Cmaj","Dmin","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"487",50688,"Cmaj","Cmaj","I","I","Dmin","Cmaj","Dmin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"488",51456,"Cmaj","Cmaj","I","I","Cmaj","Dmin","Cmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"489",52224,"Gmaj","Gmaj","V","V","Cmaj","Cmaj","Dmin","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"490",52992,"Cmaj","Cmaj","I","I","Gmaj","Cmaj","Cmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"491",53760,"Gmaj","Gmaj","V","V","Cmaj","Gmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"492",54528,"Fmaj","Fmaj","IV","IV","Gmaj","Cmaj","Gmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"493",56064,"Fmaj","Fmaj","IV","IV","Fmaj","Gmaj","Cmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"494",57600,"Amin","Amin","vi","vi","Fmaj","Fmaj","Gmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"495",58368,"Fmaj","Fmaj","IV","IV","Amin","Fmaj","Fmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"496",59904,"Dmin","Dmin","ii","ii","Fmaj","Amin","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"497",63744,"Gmaj","Gmaj","V","V","Dmin","Fmaj","Amin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"498",65280,"Cmaj7","Cmaj7","IM7","I","Gmaj","Dmin","Fmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"499",66048,"Amin","Amin","vi","vi","Cmaj7","Gmaj","Dmin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"500",76800,"Fmaj","Fmaj","IV","IV","Amin","Cmaj7","Gmaj","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"501",77568,"Cmaj","Cmaj","I","I","Fmaj","Amin","Cmaj7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"502",78336,"Fmaj","Fmaj","IV","IV","Cmaj","Fmaj","Amin","Cmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"503",79104,"Gdom7","Gdom7","V7","V","Fmaj","Cmaj","Fmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"504",90240,"Dmin","Dmin","ii","ii","Gdom7","Fmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"505",90624,"Dmin","Dmin","ii","ii","Dmin","Gdom7","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"506",91008,"Dmin","Dmin","ii","ii","Dmin","Dmin","Gdom7","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"507",99456,"Amin","Amin","vi","vi","Dmin","Dmin","Dmin","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"508",100224,"Amin","Amin","vi","vi","Amin","Dmin","Dmin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"509",135936,"D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Amin","Amin","Dmin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"510",136704,"Amin","Amin","vi","vi","D, F, G#/Ab, B - fulldim7","Amin","Amin","Dmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"511",277632,"Gmaj","Gmaj","V","V","Amin","D, F, G#/Ab, B - fulldim7","Amin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"512",283776,"Emin","Emin","iii","iii","Gmaj","Amin","D, F, G#/Ab, B - fulldim7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"513",284928,"Dmaj","Dmaj","V/V","V/V","Emin","Gmaj","Amin","D, F, G#/Ab, B - fulldim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"514",303360,"Gdom7","Gdom7","V7","V","Dmaj","Emin","Gmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"515",331776,"Cmaj","Cmaj","I","I","Gdom7","Dmaj","Emin","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"516",374784,"Cmaj","Cmaj","I","I","Cmaj","Gdom7","Dmaj","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"517",375552,"Dhalfdim7","Dhalfdim7","iiø7","iiº","Cmaj","Cmaj","Gdom7","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"518",376320,"Cmaj","Cmaj","I","I","Dhalfdim7","Cmaj","Cmaj","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"519",378624,"Dhalfdim7","Dhalfdim7","iiø7","iiº","Cmaj","Dhalfdim7","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"520",379392,"Cmaj","Cmaj","I","I","Dhalfdim7","Cmaj","Dhalfdim7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"521",400128,"Cmaj","Cmaj","I","I","Cmaj","Dhalfdim7","Cmaj","Dhalfdim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"522",401664,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Dhalfdim7","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"523",410112,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Dhalfdim7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"524",411648,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"525",292992,"Emaj","Emaj","III","III","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"526",294528,"Emin","Emin","iii","iii","Emaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"527",320256,"Dmin7","Dmin7","ii7","ii","Emin","Emaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"528",109824,"Adom7","Adom7","V7/ii","V/ii","Dmin7","Emin","Emaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"529",206592,"Gmaj","Gmaj","V","V","Adom7","Dmin7","Emin","Emaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"530",258816,"Ddom7","Ddom7","V7/V","V/V","Gmaj","Adom7","Dmin7","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"531",299520,"Fmaj","Fmaj","IV","IV","Ddom7","Gmaj","Adom7","Dmin7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"532",331008,"Bdim","Bdim","viiº","viiº","Fmaj","Ddom7","Gmaj","Adom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"533",391680,"Fmin","Fmin","iv","iv","Bdim","Fmaj","Ddom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"534",327936,"Cmaj7","Cmaj7","IM7","I","Fmin","Bdim","Fmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"535",328704,"Amin","Amin","vi","vi","Cmaj7","Fmin","Bdim","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"536",393984,"Cmaj","Cmaj","I","I","Amin","Cmaj7","Fmin","Bdim","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"537",394752,"Fmaj","Fmaj","IV","IV","Cmaj","Amin","Cmaj7","Fmin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"538",395520,"Cmaj","Cmaj","I","I","Fmaj","Cmaj","Amin","Cmaj7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"539",396288,"Fmaj","Fmaj","IV","IV","Cmaj","Fmaj","Cmaj","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"540",82368,"Emin","Emin","iii","iii","Fmaj","Cmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"541",82560,"Emin","Emin","iii","iii","Emin","Fmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"542",82752,"Emin","Emin","iii","iii","Emin","Emin","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"543",83136,"Amin","Amin","vi","vi","Emin","Emin","Emin","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"544",83328,"Amin","Amin","vi","vi","Amin","Emin","Emin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"545",83520,"Amin","Amin","vi","vi","Amin","Amin","Emin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"546",83904,"Emin","Emin","iii","iii","Amin","Amin","Amin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"547",84096,"Emin","Emin","iii","iii","Emin","Amin","Amin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"548",84288,"Emin","Emin","iii","iii","Emin","Emin","Amin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"549",84672,"Amin","Amin","vi","vi","Emin","Emin","Emin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"550",84864,"Amin","Amin","vi","vi","Amin","Emin","Emin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"551",85056,"Amin","Amin","vi","vi","Amin","Amin","Emin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"552",112896,"Gdom7","Gdom7","V7","V","Amin","Amin","Amin","Emin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"553",114432,"Bdim","Bdim","viiº","viiº","Gdom7","Amin","Amin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"554",117504,"Amin","Amin","vi","vi","Bdim","Gdom7","Amin","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"555",126720,"Ddom7","Ddom7","V7/V","V/V","Amin","Bdim","Gdom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"556",127488,"Ddom7","Ddom7","V7/V","V/V","Ddom7","Amin","Bdim","Gdom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"557",132864,"Ddom7","Ddom7","V7/V","V/V","Ddom7","Ddom7","Amin","Bdim","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"558",133632,"Ddom7","Ddom7","V7/V","V/V","Ddom7","Ddom7","Ddom7","Amin","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"559",139008,"Gmaj","Gmaj","V","V","Ddom7","Ddom7","Ddom7","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"560",158208,"Gmaj","Gmaj","V","V","Gmaj","Ddom7","Ddom7","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"561",158976,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Ddom7","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"562",159744,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Ddom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"563",160512,"Gmaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"564",161280,"Adom7","Adom7","V7/ii","V/ii","Gmaj","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"565",168960,"Dmaj","Dmaj","V/V","V/V","Adom7","Gmaj","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"566",169728,"Dmaj","Dmaj","V/V","V/V","Dmaj","Adom7","Gmaj","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"567",170496,"Dmaj","Dmaj","V/V","V/V","Dmaj","Dmaj","Adom7","Gmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"568",299712,"Fmaj","Fmaj","IV","IV","Dmaj","Dmaj","Dmaj","Adom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"569",299904,"Fmaj","Fmaj","IV","IV","Fmaj","Dmaj","Dmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"570",300096,"Fmaj","Fmaj","IV","IV","Fmaj","Fmaj","Dmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"571",301248,"Fmaj","Fmaj","IV","IV","Fmaj","Fmaj","Fmaj","Dmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"572",301632,"Fmaj","Fmaj","IV","IV","Fmaj","Fmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"573",76224,"Cmaj","Cmaj","I","I","Fmaj","Fmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"574",76416,"Cmaj","Cmaj","I","I","Cmaj","Fmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"575",76608,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"576",76992,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"577",77184,"Fmaj","Fmaj","IV","IV","Fmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"578",77376,"Fmaj","Fmaj","IV","IV","Fmaj","Fmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"579",77760,"Cmaj","Cmaj","I","I","Fmaj","Fmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"580",77952,"Cmaj","Cmaj","I","I","Cmaj","Fmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"581",78144,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"582",78528,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"583",78720,"Fmaj","Fmaj","IV","IV","Fmaj","Cmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"584",78912,"Fmaj","Fmaj","IV","IV","Fmaj","Fmaj","Cmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"585",106752,"Amin7","Amin7","vi7","vi","Fmaj","Fmaj","Fmaj","Cmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"586",108288,"Adom7","Adom7","V7/ii","V/ii","Amin7","Fmaj","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"587",13824,"Gdom7","Gdom7","V7","V","Adom7","Amin7","Fmaj","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"588",41472,"Fmaj","Fmaj","IV","IV","Gdom7","Adom7","Amin7","Fmaj","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"589",70656,"Amin","Amin","vi","vi","Fmaj","Gdom7","Adom7","Amin7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"590",72960,"Gdom7","Gdom7","V7","V","Amin","Fmaj","Gdom7","Adom7","Brahms","Symphony No.3 in F, Mvt 2 Andante","Major","Symphony"
"591",0,"Cmaj","Cmaj","I","I",NA,NA,NA,NA,"Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"592",360,"Cmaj","Cmaj","I","I","Cmaj",NA,NA,NA,"Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"593",480,"Cmaj","Cmaj","I","I","Cmaj","Cmaj",NA,NA,"Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"594",840,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj",NA,"Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"595",960,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"596",1200,"Cmaj","Cmaj","I","I","Fmaj","Cmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"597",1800,"Cmaj","Cmaj","I","I","Cmaj","Fmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"598",1920,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Fmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"599",2280,"Cmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Fmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"600",2400,"Fmaj","Fmaj","IV","IV","Cmaj","Cmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"601",2640,"Cmaj","Cmaj","I","I","Fmaj","Cmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"602",2760,"Fmaj","Fmaj","IV","IV","Cmaj","Fmaj","Cmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"603",3120,"Fmaj","Fmaj","IV","IV","Fmaj","Cmaj","Fmaj","Cmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
"604",3600,"Cmaj","Cmaj","I","I","Fmaj","Fmaj","Cmaj","Fmaj","Brahms","Piano Sonata No.1 in C, Mvt. 1 Allegro","Major","Solo Piano"
